event_id,timestamp,host_id,user_hash,session_id,step,parent_process,process,event_type,target,relation,signed,notarized,gatekeeper_bypass,xprotect_detection,privilege_escalation,persistence_write,sensitive_access,network_beacon,file_write_count,bytes_out,command_risk,scenario,mitre_technique,label,data_source
evt-0356-5,2026-01-17 01:37:38+00:00,mac-023,user-48276,session-0356,5,Preview,Safari,exec,/usr/bin/open,executes,1,1,0,0,0,0,0,0,4,731,0.025482561814691294,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0357-0,2026-01-17 01:42:03+00:00,mac-020,user-31748,session-0357,0,launchd,softwareupdated,file_read,~/Documents,reads,1,1,0,0,0,0,0,0,7,405,0.055985070759649785,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0357-1,2026-01-17 01:42:19+00:00,mac-020,user-31748,session-0357,1,softwareupdated,backupd,network_connect,icloud.example,connects,1,1,0,0,0,0,0,0,5,1560,0.008562201033627495,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0357-2,2026-01-17 01:42:42+00:00,mac-020,user-31748,session-0357,2,backupd,Safari,network_connect,mail.example,connects,1,1,0,0,0,0,0,0,5,2047,0.06322039450315345,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0357-3,2026-01-17 01:43:00+00:00,mac-020,user-31748,session-0357,3,Safari,Safari,file_write,/System/Library,writes,1,1,0,0,0,0,0,0,7,1902,0.02201199551322782,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0357-4,2026-01-17 01:43:18+00:00,mac-020,user-31748,session-0357,4,Safari,Safari,network_connect,icloud.example,connects,1,1,0,0,0,0,0,0,7,270,0.09103846960792361,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0357-5,2026-01-17 01:43:37+00:00,mac-020,user-31748,session-0357,5,Safari,Calendar,file_write,~/Documents,writes,1,1,0,0,0,0,0,0,4,1039,0.03703178273292001,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0358-0,2026-01-17 01:50:03+00:00,mac-001,user-65547,session-0358,0,launchd,Calendar,file_read,~/Library/Preferences,reads,1,1,0,0,0,0,0,0,4,6283,0.012595819132334988,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0358-1,2026-01-17 01:50:22+00:00,mac-001,user-65547,session-0358,1,Calendar,Notes,exec,/usr/bin/open,executes,1,1,0,0,0,0,0,0,3,1089,0.04147037040522261,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0358-2,2026-01-17 01:50:40+00:00,mac-001,user-65547,session-0358,2,Notes,softwareupdated,file_read,~/Library/Preferences,reads,1,1,0,0,0,0,0,0,2,1033,0.006945794556925358,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0358-3,2026-01-17 01:51:01+00:00,mac-001,user-65547,session-0358,3,softwareupdated,mdworker,exec,/System/Library/CoreServices,executes,1,1,0,0,0,0,0,0,4,1119,0.02574972360976601,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0358-4,2026-01-17 01:51:16+00:00,mac-001,user-65547,session-0358,4,mdworker,mdworker,network_connect,calendar.example,connects,1,1,0,0,0,0,0,0,5,2204,0.06086924046820262,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0358-5,2026-01-17 01:51:38+00:00,mac-001,user-65547,session-0358,5,mdworker,softwareupdated,exec,/System/Applications,executes,1,1,0,0,0,0,0,0,5,205,0.01694033018538332,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0359-0,2026-01-17 01:57:00+00:00,mac-005,user-12515,session-0359,0,launchd,Mail,file_write,~/Documents,writes,1,1,0,0,0,0,0,0,1,3889,0.04205659719723748,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0359-1,2026-01-17 01:57:23+00:00,mac-005,user-12515,session-0359,1,Mail,mdworker,exec,/System/Applications,executes,1,1,0,0,0,0,0,0,4,1164,0.07418297094375587,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0359-2,2026-01-17 01:57:42+00:00,mac-005,user-12515,session-0359,2,mdworker,Notes,exec,/usr/bin/open,executes,1,1,0,0,0,0,0,0,1,487,0.031955863112412726,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0359-3,2026-01-17 01:57:57+00:00,mac-005,user-12515,session-0359,3,Notes,Safari,file_read,~/Library/Preferences,reads,1,1,0,0,0,0,0,0,8,838,0.0008422590991290016,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0359-4,2026-01-17 01:58:20+00:00,mac-005,user-12515,session-0359,4,Safari,Preview,file_read,~/Library/Preferences,reads,1,1,0,0,0,0,0,0,3,525,0.051123553551642456,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0359-5,2026-01-17 01:58:39+00:00,mac-005,user-12515,session-0359,5,Preview,backupd,file_read,~/Library/Preferences,reads,1,1,0,0,0,0,0,0,5,318,0.07804472433089274,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0360-0,2026-01-17 02:03:03+00:00,mac-027,user-32402,session-0360,0,launchd,backupd,file_read,~/Pictures,reads,1,1,0,0,0,0,0,0,1,492,0.06864405720977222,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0360-1,2026-01-17 02:03:23+00:00,mac-027,user-32402,session-0360,1,backupd,softwareupdated,file_read,~/Library/Preferences,reads,1,1,0,0,0,0,0,0,0,1326,0.012225734211197496,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0360-2,2026-01-17 02:03:41+00:00,mac-027,user-32402,session-0360,2,softwareupdated,Finder,network_connect,updates.example,connects,1,1,0,0,0,0,0,0,3,1344,0.10155546862606155,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0360-3,2026-01-17 02:03:57+00:00,mac-027,user-32402,session-0360,3,Finder,mdworker,network_connect,mail.example,connects,1,1,0,0,0,0,0,0,5,1739,0.049036886202213796,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0360-4,2026-01-17 02:04:19+00:00,mac-027,user-32402,session-0360,4,mdworker,softwareupdated,file_write,~/Library/Preferences,writes,1,1,0,0,0,0,0,0,1,1605,0.0355530851330907,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0360-5,2026-01-17 02:04:38+00:00,mac-027,user-32402,session-0360,5,softwareupdated,Preview,auth,loginwindow,authenticates,1,1,0,0,0,0,0,0,7,1216,0.03493707177745274,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0361-0,2026-01-17 02:08:04+00:00,mac-008,user-00654,session-0361,0,launchd,Terminal,exec,/bin/zsh,executes,1,1,0,0,0,0,0,0,3,377,0.04793497206200778,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0361-1,2026-01-17 02:08:21+00:00,mac-008,user-00654,session-0361,1,Terminal,zsh,exec,/usr/local/bin/brew,executes,0,0,0,0,0,0,0,0,5,717,0.23740664621211202,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0361-2,2026-01-17 02:08:39+00:00,mac-008,user-00654,session-0361,2,zsh,brew,network_connect,packages.example,connects,0,0,0,0,0,0,0,0,7,921,0.2818631845353091,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0361-3,2026-01-17 02:09:01+00:00,mac-008,user-00654,session-0361,3,brew,softwareupdated,file_write,/Library/Updates,writes,1,1,0,0,0,1,0,0,66,1059,0.35781710618725937,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0361-4,2026-01-17 02:09:20+00:00,mac-008,user-00654,session-0361,4,softwareupdated,security,file_read,login.keychain-db,reads,1,1,0,0,0,0,1,0,5,966,0.2957597430346911,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0361-5,2026-01-17 02:09:39+00:00,mac-008,user-00654,session-0361,5,security,backupd,network_connect,backup.example,connects,1,1,0,0,0,0,0,1,5,34876,0.23137008627850822,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0362-0,2026-01-17 02:15:02+00:00,mac-005,user-46314,session-0362,0,launchd,Mail,file_write,~/Pictures,writes,1,1,0,0,0,0,0,0,5,1041,0.07422203827250982,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0362-1,2026-01-17 02:15:19+00:00,mac-005,user-46314,session-0362,1,Mail,softwareupdated,exec,/System/Applications,executes,1,1,0,0,0,0,0,0,2,1874,0.0742099835512601,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0362-2,2026-01-17 02:15:38+00:00,mac-005,user-46314,session-0362,2,softwareupdated,Notes,exec,/usr/bin/open,executes,1,1,0,0,0,0,0,0,3,2139,0.015072719177324681,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0362-3,2026-01-17 02:15:59+00:00,mac-005,user-46314,session-0362,3,Notes,Safari,file_read,~/Documents,reads,1,1,0,0,0,0,0,0,5,2819,0.039848469269793726,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0362-4,2026-01-17 02:16:17+00:00,mac-005,user-46314,session-0362,4,Safari,softwareupdated,exec,/System/Applications,executes,1,1,0,0,0,0,0,0,3,604,0.022067770091994114,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0362-5,2026-01-17 02:16:39+00:00,mac-005,user-46314,session-0362,5,softwareupdated,Finder,file_write,~/Documents,writes,1,1,0,0,0,0,0,0,3,4961,0.05693312534804423,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0363-0,2026-01-17 02:22:04+00:00,mac-024,user-39031,session-0363,0,launchd,Notes,file_write,~/Pictures,writes,1,1,0,0,0,0,0,0,2,1069,0.07623797435726606,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0363-1,2026-01-17 02:22:22+00:00,mac-024,user-39031,session-0363,1,Notes,WindowServer,auth,loginwindow,authenticates,1,1,0,0,0,0,0,0,7,2694,0.0317825798173897,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0363-2,2026-01-17 02:22:39+00:00,mac-024,user-39031,session-0363,2,WindowServer,Mail,exec,/System/Library/CoreServices,executes,1,1,0,0,0,0,0,0,7,924,0.0,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0363-3,2026-01-17 02:22:58+00:00,mac-024,user-39031,session-0363,3,Mail,Preview,file_read,~/Pictures,reads,1,1,0,0,0,0,0,0,6,285,0.05334400457691738,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0363-4,2026-01-17 02:23:19+00:00,mac-024,user-39031,session-0363,4,Preview,Mail,exec,/System/Applications,executes,1,1,0,0,0,0,0,0,3,1014,0.016989842293250693,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0363-5,2026-01-17 02:23:36+00:00,mac-024,user-39031,session-0363,5,Mail,backupd,exec,/System/Library/CoreServices,executes,1,1,0,0,0,0,0,0,5,5448,0.08998507619449123,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0364-0,2026-01-17 02:28:04+00:00,mac-011,user-69471,session-0364,0,launchd,Finder,exec,/System/Applications,executes,1,1,0,0,0,0,0,0,4,3191,0.049662948385811326,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0364-1,2026-01-17 02:28:23+00:00,mac-011,user-69471,session-0364,1,Finder,Safari,file_read,/System/Library,reads,1,1,0,0,0,0,0,0,1,2057,0.05014496884553572,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0364-2,2026-01-17 02:28:42+00:00,mac-011,user-69471,session-0364,2,Safari,mdworker,exec,/usr/bin/open,executes,1,1,0,0,0,0,0,0,4,1720,0.02486282536957659,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0364-3,2026-01-17 02:29:00+00:00,mac-011,user-69471,session-0364,3,mdworker,Calendar,file_write,/System/Library,writes,1,1,0,0,0,0,0,0,5,1043,0.04462907349335037,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0364-4,2026-01-17 02:29:16+00:00,mac-011,user-69471,session-0364,4,Calendar,Preview,network_connect,calendar.example,connects,1,1,0,0,0,0,0,0,4,1737,0.08598844138739364,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0364-5,2026-01-17 02:29:36+00:00,mac-011,user-69471,session-0364,5,Preview,mdworker,exec,/System/Applications,executes,1,1,0,0,0,0,0,0,6,3925,0.018545054547977537,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0365-0,2026-01-17 02:37:04+00:00,mac-004,user-40993,session-0365,0,launchd,Mail,network_connect,icloud.example,connects,1,1,0,0,0,0,0,0,6,662,0.048006954767475525,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0365-1,2026-01-17 02:37:22+00:00,mac-004,user-40993,session-0365,1,Mail,WindowServer,network_connect,mail.example,connects,1,1,0,0,0,0,0,0,2,1101,0.03128501278979004,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0365-2,2026-01-17 02:37:42+00:00,mac-004,user-40993,session-0365,2,WindowServer,Notes,file_write,~/Pictures,writes,1,1,0,0,0,0,0,0,2,1030,0.03099151591303636,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0365-3,2026-01-17 02:37:58+00:00,mac-004,user-40993,session-0365,3,Notes,Preview,file_write,~/Library/Preferences,writes,1,1,0,0,0,0,0,0,2,1796,0.0,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0365-4,2026-01-17 02:38:18+00:00,mac-004,user-40993,session-0365,4,Preview,Notes,network_connect,calendar.example,connects,1,1,0,0,0,0,0,0,2,1465,0.0484561193609236,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0365-5,2026-01-17 02:38:36+00:00,mac-004,user-40993,session-0365,5,Notes,Mail,network_connect,mail.example,connects,1,1,0,0,0,0,0,0,5,5378,0.06448148258134484,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0366-0,2026-01-17 02:46:04+00:00,mac-007,user-69471,session-0366,0,launchd,backupd,network_connect,icloud.example,connects,1,1,0,0,0,0,0,0,9,2071,0.0784579909158149,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0366-1,2026-01-17 02:46:23+00:00,mac-007,user-69471,session-0366,1,backupd,Notes,network_connect,icloud.example,connects,1,1,0,0,0,0,0,0,4,2807,0.0,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0366-2,2026-01-17 02:46:40+00:00,mac-007,user-69471,session-0366,2,Notes,Finder,file_read,~/Pictures,reads,1,1,0,0,0,0,0,0,6,2003,0.008056439358640151,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0366-3,2026-01-17 02:46:57+00:00,mac-007,user-69471,session-0366,3,Finder,softwareupdated,network_connect,calendar.example,connects,1,1,0,0,0,0,0,0,4,2804,0.04357833094061297,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0366-4,2026-01-17 02:47:20+00:00,mac-007,user-69471,session-0366,4,softwareupdated,WindowServer,file_read,~/Pictures,reads,1,1,0,0,0,0,0,0,5,3559,0.07379272763431138,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0366-5,2026-01-17 02:47:39+00:00,mac-007,user-69471,session-0366,5,WindowServer,Calendar,network_connect,updates.example,connects,1,1,0,0,0,0,0,0,0,1375,0.06817329791650192,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0367-0,2026-01-17 02:50:01+00:00,mac-002,user-39031,session-0367,0,launchd,Mail,file_read,/System/Library,reads,1,1,0,0,0,0,0,0,5,2464,0.08492050168776616,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0367-1,2026-01-17 02:50:23+00:00,mac-002,user-39031,session-0367,1,Mail,Mail,network_connect,mail.example,connects,1,1,0,0,0,0,0,0,3,3150,0.001456815660115636,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0367-2,2026-01-17 02:50:40+00:00,mac-002,user-39031,session-0367,2,Mail,Finder,file_write,~/Pictures,writes,1,1,0,0,0,0,0,0,3,5579,0.05074403025018261,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0367-3,2026-01-17 02:50:58+00:00,mac-002,user-39031,session-0367,3,Finder,mdworker,auth,loginwindow,authenticates,1,1,0,0,0,0,0,0,6,1279,0.027684719665930953,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0367-4,2026-01-17 02:51:19+00:00,mac-002,user-39031,session-0367,4,mdworker,Mail,exec,/usr/bin/open,executes,1,1,0,0,0,0,0,0,3,529,0.06514878226435455,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0367-5,2026-01-17 02:51:35+00:00,mac-002,user-39031,session-0367,5,Mail,Finder,file_read,~/Library/Preferences,reads,1,1,0,0,0,0,0,0,2,2725,0.03359473940927306,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0368-0,2026-01-17 03:00:00+00:00,mac-009,user-79459,session-0368,0,launchd,Preview,exec,/System/Library/CoreServices,executes,1,1,0,0,0,0,0,0,7,1626,0.025846178595854037,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0368-1,2026-01-17 03:00:22+00:00,mac-009,user-79459,session-0368,1,Preview,Safari,auth,loginwindow,authenticates,1,1,0,0,0,0,0,0,0,1446,0.08434027241635692,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0368-2,2026-01-17 03:00:40+00:00,mac-009,user-79459,session-0368,2,Safari,Mail,file_read,/System/Library,reads,1,1,0,0,0,0,0,0,1,2585,0.003464359132882254,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0368-3,2026-01-17 03:00:58+00:00,mac-009,user-79459,session-0368,3,Mail,backupd,file_read,~/Documents,reads,1,1,0,0,0,0,0,0,5,2484,0.08423191926350515,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0368-4,2026-01-17 03:01:19+00:00,mac-009,user-79459,session-0368,4,backupd,Finder,network_connect,calendar.example,connects,1,1,0,0,0,0,0,0,1,2980,0.0,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0368-5,2026-01-17 03:01:36+00:00,mac-009,user-79459,session-0368,5,Finder,softwareupdated,auth,loginwindow,authenticates,1,1,0,0,0,0,0,0,4,476,0.021033356766531196,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0369-0,2026-01-17 03:03:02+00:00,mac-004,user-40339,session-0369,0,launchd,backupd,network_connect,calendar.example,connects,1,1,0,0,0,0,0,0,4,3249,0.04417901626217116,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0369-1,2026-01-17 03:03:20+00:00,mac-004,user-40339,session-0369,1,backupd,Preview,exec,/System/Library/CoreServices,executes,1,1,0,0,0,0,0,0,6,4671,0.05676535214471074,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0369-2,2026-01-17 03:03:41+00:00,mac-004,user-40339,session-0369,2,Preview,backupd,file_read,~/Library/Preferences,reads,1,1,0,0,0,0,0,0,7,3281,0.033780505226299676,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0369-3,2026-01-17 03:03:59+00:00,mac-004,user-40339,session-0369,3,backupd,WindowServer,exec,/usr/bin/open,executes,1,1,0,0,0,0,0,0,7,791,0.02012090575837001,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0369-4,2026-01-17 03:04:17+00:00,mac-004,user-40339,session-0369,4,WindowServer,backupd,auth,loginwindow,authenticates,1,1,0,0,0,0,0,0,4,1840,0.06480260807287762,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0369-5,2026-01-17 03:04:36+00:00,mac-004,user-40339,session-0369,5,backupd,Notes,file_write,/System/Library,writes,1,1,0,0,0,0,0,0,9,1425,0.0016173424459698313,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0370-0,2026-01-17 03:13:00+00:00,mac-029,user-73484,session-0370,0,launchd,Preview,file_read,~/Pictures,reads,1,1,0,0,0,0,0,0,4,1298,0.10173916991817966,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0370-1,2026-01-17 03:13:21+00:00,mac-029,user-73484,session-0370,1,Preview,Finder,file_read,~/Pictures,reads,1,1,0,0,0,0,0,0,1,842,0.05536082401501949,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0370-2,2026-01-17 03:13:39+00:00,mac-029,user-73484,session-0370,2,Finder,Finder,file_read,~/Library/Preferences,reads,1,1,0,0,0,0,0,0,7,1855,0.06960076374197723,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0370-3,2026-01-17 03:13:59+00:00,mac-029,user-73484,session-0370,3,Finder,softwareupdated,file_read,~/Library/Preferences,reads,1,1,0,0,0,0,0,0,3,341,0.03305116168353755,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0370-4,2026-01-17 03:14:18+00:00,mac-029,user-73484,session-0370,4,softwareupdated,mdworker,network_connect,icloud.example,connects,1,1,0,0,0,0,0,0,3,5408,0.06488996898755559,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0370-5,2026-01-17 03:14:37+00:00,mac-029,user-73484,session-0370,5,mdworker,Notes,network_connect,updates.example,connects,1,1,0,0,0,0,0,0,2,845,0.039908520262441724,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0371-0,2026-01-17 03:21:00+00:00,mac-022,user-97949,session-0371,0,launchd,Safari,auth,loginwindow,authenticates,1,1,0,0,0,0,0,0,2,1799,0.01645050850617472,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0371-1,2026-01-17 03:21:23+00:00,mac-022,user-97949,session-0371,1,Safari,Mail,network_connect,calendar.example,connects,1,1,0,0,0,0,0,0,9,426,0.03276062115299799,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0371-2,2026-01-17 03:21:39+00:00,mac-022,user-97949,session-0371,2,Mail,softwareupdated,file_read,~/Library/Preferences,reads,1,1,0,0,0,0,0,0,6,4357,0.007910514419169956,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0371-3,2026-01-17 03:21:58+00:00,mac-022,user-97949,session-0371,3,softwareupdated,Safari,file_write,~/Library/Preferences,writes,1,1,0,0,0,0,0,0,4,6712,0.038730208050109925,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0371-4,2026-01-17 03:22:18+00:00,mac-022,user-97949,session-0371,4,Safari,Safari,exec,/System/Library/CoreServices,executes,1,1,0,0,0,0,0,0,4,383,0.022449658458505994,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0371-5,2026-01-17 03:22:37+00:00,mac-022,user-97949,session-0371,5,Safari,mdworker,network_connect,updates.example,connects,1,1,0,0,0,0,0,0,4,699,0.0,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0372-0,2026-01-17 03:27:00+00:00,mac-016,user-73484,session-0372,0,launchd,WindowServer,file_read,~/Library/Preferences,reads,1,1,0,0,0,0,0,0,2,1978,0.02424758231438235,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0372-1,2026-01-17 03:27:20+00:00,mac-016,user-73484,session-0372,1,WindowServer,Safari,network_connect,calendar.example,connects,1,1,0,0,0,0,0,0,3,760,0.031373632421165185,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0372-2,2026-01-17 03:27:41+00:00,mac-016,user-73484,session-0372,2,Safari,mdworker,file_write,~/Pictures,writes,1,1,0,0,0,0,0,0,2,830,0.05219932140282923,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0372-3,2026-01-17 03:28:01+00:00,mac-016,user-73484,session-0372,3,mdworker,Preview,file_write,/System/Library,writes,1,1,0,0,0,0,0,0,2,1413,0.0005329225962043757,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0372-4,2026-01-17 03:28:16+00:00,mac-016,user-73484,session-0372,4,Preview,Notes,network_connect,updates.example,connects,1,1,0,0,0,0,0,0,1,887,0.06339450158920326,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0372-5,2026-01-17 03:28:38+00:00,mac-016,user-73484,session-0372,5,Notes,mdworker,file_read,~/Documents,reads,1,1,0,0,0,0,0,0,4,329,0.04372238695265236,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0373-0,2026-01-17 03:35:02+00:00,mac-027,user-24465,session-0373,0,launchd,Safari,network_connect,update.example,connects,1,1,0,0,0,0,0,0,4,1176,0.03266096217585675,launchagent_persistence,T1105,1,synthetic macOS Endpoint Security-style fixture
evt-0373-1,2026-01-17 03:35:20+00:00,mac-027,user-24465,session-0373,1,Safari,installer,file_write,/tmp/helper,writes,1,1,0,0,0,0,0,0,5,1978,0.07489452396718017,launchagent_persistence,T1105,1,synthetic macOS Endpoint Security-style fixture
evt-0373-2,2026-01-17 03:35:42+00:00,mac-027,user-24465,session-0373,2,installer,sh,exec,/bin/sh,executes,0,0,0,0,0,0,0,0,5,1012,0.25904735105377974,launchagent_persistence,T1059,1,synthetic macOS Endpoint Security-style fixture
evt-0373-3,2026-01-17 03:35:57+00:00,mac-027,user-24465,session-0373,3,sh,defaults,file_write,~/Library/LaunchAgents/com.demo.agent.plist,writes,0,0,0,0,0,1,0,0,2,552,0.5330849625436606,launchagent_persistence,T1543.001,1,synthetic macOS Endpoint Security-style fixture
evt-0373-4,2026-01-17 03:36:20+00:00,mac-027,user-24465,session-0373,4,defaults,launchctl,exec,com.demo.agent,executes,0,0,0,0,1,1,0,0,2,566,0.5130973718890987,launchagent_persistence,T1543.001,1,synthetic macOS Endpoint Security-style fixture
evt-0373-5,2026-01-17 03:36:38+00:00,mac-027,user-24465,session-0373,5,launchctl,helper,exec,/tmp/helper,executes,0,0,0,0,0,0,0,0,3,1597,0.2517504253894663,launchagent_persistence,T1204,1,synthetic macOS Endpoint Security-style fixture
evt-0374-0,2026-01-17 03:41:00+00:00,mac-016,user-74792,session-0374,0,launchd,Safari,network_connect,download.example,connects,1,1,0,0,0,0,0,0,6,2821,0.05156135440119623,gatekeeper_bypass,T1105,1,synthetic macOS Endpoint Security-style fixture
evt-0374-1,2026-01-17 03:41:20+00:00,mac-016,user-74792,session-0374,1,Safari,Archive Utility,file_write,~/Downloads/demo.zip,writes,1,1,0,0,0,0,0,0,8,3270,0.07099220611271041,gatekeeper_bypass,T1105,1,synthetic macOS Endpoint Security-style fixture
evt-0374-2,2026-01-17 03:41:42+00:00,mac-016,user-74792,session-0374,2,Archive Utility,xattr,exec,/usr/bin/xattr,executes,0,0,0,0,0,0,0,0,5,2538,0.22391648893179864,gatekeeper_bypass,T1222,1,synthetic macOS Endpoint Security-style fixture
evt-0374-3,2026-01-17 03:42:00+00:00,mac-016,user-74792,session-0374,3,xattr,Finder,gatekeeper_bypass,unsigned-app.app,bypasses,0,0,1,0,0,0,0,0,3,1435,0.6021702076989836,gatekeeper_bypass,T1553.001,1,synthetic macOS Endpoint Security-style fixture
evt-0374-4,2026-01-17 03:42:18+00:00,mac-016,user-74792,session-0374,4,Finder,unsigned-app,exec,unsigned-app.app,executes,0,0,0,0,0,0,0,0,5,4613,0.28849963156820563,gatekeeper_bypass,T1204,1,synthetic macOS Endpoint Security-style fixture
evt-0374-5,2026-01-17 03:42:39+00:00,mac-016,user-74792,session-0374,5,unsigned-app,unsigned-app,network_connect,callback.example,connects,0,0,0,0,0,0,0,1,3,1695,0.4510150913245974,gatekeeper_bypass,T1071,1,synthetic macOS Endpoint Security-style fixture
evt-0375-0,2026-01-17 03:46:02+00:00,mac-015,user-90012,session-0375,0,launchd,mdworker,network_connect,mail.example,connects,1,1,0,0,0,0,0,0,5,258,0.038956257312466096,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0375-1,2026-01-17 03:46:22+00:00,mac-015,user-90012,session-0375,1,mdworker,Notes,file_write,~/Documents,writes,1,1,0,0,0,0,0,0,2,3707,0.03799545072292808,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0375-2,2026-01-17 03:46:40+00:00,mac-015,user-90012,session-0375,2,Notes,Finder,network_connect,icloud.example,connects,1,1,0,0,0,0,0,0,6,4146,0.03080427881495704,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0375-3,2026-01-17 03:46:58+00:00,mac-015,user-90012,session-0375,3,Finder,softwareupdated,network_connect,updates.example,connects,1,1,0,0,0,0,0,0,7,1189,0.05618930249600046,benign,,0,synthetic macOS Endpoint Security-style fixture
